	1	2	3	4	5	6	7	8	9	10	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	35	36	37	38	39	40	41	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	60	61	62	63	64	65	66	67	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	97	98	99	100	101	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	128	129	130	131	132	133	134	135	136	138	140	141	142	143	144	145	146	147	148	149	150	151	152	154	155	156	157	159	160	163	168	169	170	171	172	173	174	175	176	177	178	179	180	181	184	185	186	187	188	191	193	194	195	198	199	200	202	203	205	206	207	209	210	211	212	213	214	215	216	217	218	221	224	225	226	228	232	233	235	236	237	238	244	245	246	248	249	250	251	252	253	254	255	256	257	258	259	260	263	264	265	266	268	269	270	271	274	278	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308
1	0	5563.495063	18967.10074	28813.68241	28172.52971	36519.51509	40757.77555	48220.29182	49622.82698	50337.78526	64638.09478	79048.6959	51173.72828	82426.3507	84514.35288	92782.74438	102530.6135	104956.2871	102572.5931	85321.7369	92945.77903	86911.58363	107441.1353	126876.6014	158367.4194	117139.6209	116688.5771	113825.2887	125855.0125	127642.49	136246.4175	137236.4501	159275.6877	70164.51605	80087.18735	71347.18817	87171.86957	100193.4266	105404.5063	131872.3124	115510.548	117241.9347	121153.8482	123836.9769	113766.9175	134868.4576	131824.9501	143077.9339	144942.689	144141.9273	146737.4381	151456.9859	165779.6445	88235.50582	76968.83237	64018.00555	57461.96034	51177.16445	74979.9358	71022.04185	81334.30068	74470.56303	68283.75522	44693.25	44734.14534	59962.07574	57710.93448	51736.45746	19134.21561	24792.37226	21358.25547	29034.81661	18920.9705	37270.31217	51993.31271	57008.07914	24798.70892	10387.25054	11704.48984	42819.00112	34350.06202	65999.40103	78235.75456	78725.33846	93094.12008	82964.3555	76817.72078	95661.64446	114818.6345	106596.0542	294379.1758	254112.539	269214.2554	220435.8001	262631.3998	254867.4774	242011.5739	281061.6952	249495.6597	306784.1971	280307.2564	365450.2822	350986.2812	392194.9254	380755.8103	93402.65453	93322.91029	69943.85839	65928.8157	34937.41874	156221.8774	104252.071	128521.7882	106612.5845	126119.4772	112949.1672	244482.1694	248077.0182	151234.1754	155536.9362	174689.5786	164658.3521	197192.2409	182759.6878	234426.6113	249042.7737	117137.0019	125750.8662	74365.19	39515.39718	101736.0396	117113.2892	175899.1662	30434.97646	50539.09773	88104.85408	170180.6422	161735.1706	404661.1689	381673.0678	326665.0628	348958.2803	401224.5722	340251.9197	334970.094	351866.8877	353758.7224	289881.1965	308179.9726	392904.912	381318.5718	412000.1241	388358.7961	392270.9501	397098.3894	333714.133	506801.0556	473307.3173	496846.348	498121.0286	478324.241	498378.2434	485621.1034	492388.7418	485147.5522	506894.9767	473800.4969	497515.0386	477313.4959	489069.0054	504680.0916	477963.5768	502990.1915	442050.8202	263267.1589	383505.1836	497673.3317	484474.2941	505718.1798	322473.8933	422377.3698	471749.6605	509130.9412	386783.2447	393204.8972	387003.9254	483023.5223	406811.071	409428.9035	322534.1568	279992.0018	259785.2245	259822.6186	273508.2143	289904.6213	297864.2013	210277.5214	254879.0712	341287.5258	343784.8949	389288.9413	390364.5952	388411.5842	390566.9037	389555.1844	392368.0168	392238.8381	398380.1138	393268.3768	392259.973	385381.9084	393056.6835	362144.7539	370713.2836	361609.2205	365225.0716	394324.9606	399053.9137	382243.0684	411789.0923	462851.0516	463478.0087	466198.7983	472313.1229	472416.5954	474539.6519	477500.7901	380361.7126	406193.9305	401681.8769	419489.6947	427240.8817	387918.1927	407053.9562	408911.3189	390159.4779	385760.6284	408343.0226	416724.2411	439776.2186	414898.6635	387925.5102	388907.1041	362248.3834	367493.0295	342451.0642	347295.9499	465187.3209	465878.7084	395792.4581	395920.1174	416738.3148
2	5563.495063	0	14398.72546	23360.33171	24313.0908	32608.61806	36286.22756	43941.03047	44771.25803	46749.37442	61069.79479	75435.08004	45909.81437	78058.68989	80117.54663	88010.03974	97932.88284	100672.9323	98646.16804	81423.87006	89590.69051	83633.46111	104253.0354	123793.857	155237.788	113079.7465	112788.877	110052.9826	121631.7158	123595.6913	132453.6696	133612.6506	154995.8219	64678.47799	74583.19006	66226.56311	82005.18819	94892.5294	100074.5587	126696.4157	110886.473	112343.4624	116368.5785	118966.7772	108757.7271	130482.3245	127309.3771	138568.0226	140200.5702	139214.8635	142275.4307	147019.9344	161375.5981	82675.09564	71406.30818	58455.14857	51930.17095	45661.28113	71089.2726	66594.84117	75981.42345	69421.07901	63275.99728	41908.88847	39425.93805	55041.2516	53608.09822	47796.51179	14366.76866	19287.77239	20545.63225	25608.26422	16986.92387	38204.44925	52992.31515	57917.71697	28976.09489	13071.51642	13171.38263	47107.3309	37353.19364	67342.41866	81379.76037	80732.35497	96097.97677	86706.81815	81558.89258	100000.7129	118474.2622	110547.8388	299859.592	259486.0977	274498.4224	225305.3461	267441.6253	259266.4676	245176.4069	284501.8884	252048.8531	309096.152	282485.1273	366762.0777	351927.6954	393019.5439	381513.185	87840.61819	87799.02587	65627.27581	61585.09268	35966.8151	157857.7966	106126.5202	128823.5511	106848.3262	125280.6425	111964.4745	247193.4308	250758.0109	151239.2198	155351.9132	179262.2823	168415.7383	199328.6518	184244.837	234813.613	248712.1583	121593.8545	126822.749	78435.35543	42333.78065	101665.3413	114973.9798	173058.0621	25287.85566	46645.22572	83582.8921	167175.1348	158389.8863	399900.4783	376849.9199	322107.0971	344421.1488	396573.234	335358.0437	330034.7762	347050.2376	348983.8252	285079.8674	303246.4793	388346.7232	376663.4575	407279.6331	383596.6872	387753.7954	392356.0351	329154.6742	501923.854	468388.9071	491991.3279	493226.6198	473421.3509	493511.4627	480750.5123	487534.0491	480329.6638	502045.876	468892.8069	492710.8174	472410.5251	484228.4769	499796.5456	473093.4755	498142.2142	437286.8875	258106.1837	378693.298	492724.6602	479225.171	500709.5592	317482.6816	417488.9067	466702.7104	504235.6164	381786.0123	388235.0165	382204.9597	477730.267	403870.7131	406553.6452	318395.1865	275271.3706	254726.0769	254739.118	267979.7546	284401.7275	292371.2746	204776.1578	249317.7234	338143.7167	340601.8433	394825.7065	395923.8866	393967.8527	396130.3593	395118.1196	397929.1795	397799.8353	403935.2582	398818.0452	397792.2246	390821.1143	398460.8645	367536.6055	376073.5438	366926.5653	370438.5269	399849.1697	404543.4349	387725.9182	417238.5558	458331.743	458930.7796	461688.7301	467808.7274	467885.677	470085.0459	472943.4206	382160.6529	408174.291	403389.1892	421002.3007	428525.3155	389625.9002	409001.9347	410854.8971	391539.9412	387122.7754	410144.4155	418223.5583	440856.16	416043.9914	389576.1804	390562.6671	363495.266	368786.8442	344150.7371	349072.2464	465889.3347	466568.2919	396491.1909	396643.0156	418125.5328
3	18967.10074	14398.72546	0	12610.28143	10430.33834	18460.41902	21897.31876	29547.74491	30673.99325	32780.03717	47040.38594	61327.35364	32838.96836	63663.65978	65726.58678	73816.115	83612.39667	86274.21076	84326.42646	67127.71134	75673.09462	69803.98037	90466.61267	110082.0227	141446.4269	98710.00855	98474.68481	95802.36906	107234.45	109227.6415	118182.3262	119437.8922	140597.3605	52815.04719	62837.47269	52603.11134	68475.89425	81777.58394	87069.15102	113154.1489	96581.99267	98288.86797	102187.1074	104876.4383	94869.67438	116093.2899	112954.7797	124212.0925	125981.055	125195.8152	127904.1265	132642.2122	146991.0836	72006.98451	61002.96057	48277.95678	40841.29977	34443.71013	72014.47313	65491.8924	69217.63372	65025.246	59301.98615	47472.96296	34378.93761	51867.82389	54319.66261	49414.13932	17914.44536	10216.04066	31766.36805	30959.40662	27066.75771	50622.15443	65194.29812	69934.5471	43360.41699	27384.17057	27068.80995	61487.46719	51486.22248	79801.18465	95451.55524	93857.01566	110056.563	101045.3982	95764.65796	114382.6949	132771.517	124928.8444	309214.7956	267894.6618	282237.6756	230794.244	272573.0005	262621.7379	244220.2726	284349.1974	249251.0513	305521.579	278584.1979	360536.8981	344841.5501	385632.6812	373983.2091	77245.9864	78841.07318	65030.38984	61001.60838	48549.46392	170332.6724	119011.188	139383.7466	117409.096	133724.0041	120195.9311	260804.4431	264339.2078	161194.0807	164942.3591	183538.4737	169652.1796	195512.968	178783.6692	226643.7565	239036.1926	125697.3051	120652.6366	81628.44165	43033.47112	93096.50191	102479.2476	159547.2834	12130.51453	32413.94533	69225.83795	153496.177	144405.4567	395702.7207	372362.7945	318921.0872	341302.9262	392893.9986	330547.4932	325011.287	342621.5172	344759.2516	280799.2934	298262.1799	385095.1949	372982.6847	403269.211	379404.3757	384683.5759	388252.1906	325953.9057	497089.1283	463356.5561	487273.895	488307.3335	468467.497	488733.6848	475959.328	482820.3557	475803.7363	497353.7492	463916.2311	488246.4884	467456.7502	479587.6989	494930.2499	468308.5463	493457.5001	433048.7143	251862.0784	374260.7819	487520.7755	472224.8365	495176.2113	312168.6685	412641.1104	460969.0164	499306.7031	376381.8221	382976.056	377833.6026	470416.4616	406402.1241	409277.2291	316951.9747	271398.6599	249108.4419	248977.6959	258411.3779	275217.0402	283313.7958	195707.3243	238314.0364	340117.6096	342450.3092	406688.114	407293.6731	405441.9165	407189.7019	406013.9329	408686.8528	408548.0687	414445.3452	409176.8162	407796.897	399702.356	407022.2277	376009.1721	384287.0591	374823.6004	377634.1307	409721.4927	413948.6425	397060.466	426208.0544	455203.4407	455679.5646	458598.7694	464739.9511	464701.1227	467229.2995	469639.5328	377136.9297	403601.3792	398113.5685	415225.2811	422186.7181	384362.3998	404343.2632	406183.2569	385460.3926	381002.2106	405104.1235	412415.6209	434025.2109	409382.5028	384168.2439	385166.2634	357116.7728	362516.4371	338909.9249	344022.1069	458183.3918	458834.4306	388819.1069	389024.7295	412042.6072
4	28813.68241	23360.33171	12610.28143	0	15518.68943	19409.37348	18526.38007	26190.47044	23753.59068	32411.95571	45494.9429	58935.80986	22929.81827	58174.35849	60071.07873	66384.53804	76867.10038	80783.8351	80221.30642	63476.99142	73776.15531	68335.26405	88803.04739	108446.5649	139354.1473	93929.93699	94275.63569	92086.5949	101775.4647	104396.1769	114160.5335	115970.6365	134742.8931	41359.52968	51305.94032	43552.85602	59117.7022	71673.51956	76804.4267	103709.4412	89631.51481	90156.00783	94532.33789	96846.41959	86242.56309	109966.3047	106347.8618	117574.8301	118424.1766	116871.0521	121433.4392	126245.719	140663.7706	59881.23826	48748.58052	35906.57619	28822.01933	22465.05003	62722.72685	55130.99775	56713.34658	53156.49853	47663.60127	42724.60874	22937.63818	40733.56544	45399.91257	41364.41494	17667.42452	4244.865929	34148.85155	27951.06987	29110.17234	52933.28338	66632.86427	70970.08615	51124.10959	34695.86719	33399.96402	69027.95657	57086.27049	81271.06646	100132.8955	96251.77711	114248.1169	106939.0596	104045.2108	121568.422	138220.2954	131121.8078	321562.6675	280404.8349	294816.2236	243348.9073	285085.5556	274843.6498	255032.7753	295466.5409	259147.9256	314909.5227	287803.6372	368057.3794	351678.3182	392173.7354	380408.362	65099.35599	66285.29633	54965.73723	51041.34572	51203.72856	170989.9919	120695.8658	137496.9495	115715.3533	129537.2193	115921.5456	263518.7233	266973.0152	158445.8323	161760.5243	195963.5201	181386.7254	204924.475	187175.995	232700.6182	243524.4608	138137.9459	128813.0919	94007.48929	55208.21873	99525.03645	103719.4294	158176.5873	5390.91925	30696.71427	62969.00691	151687.0552	141632.3807	383459.6953	360061.2153	306957.8043	329351.8424	380775.9324	318189.095	312614.9351	330337.7233	332519.8495	268564.3825	285878.0506	373093.7781	360868.4301	391067.931	367165.3815	372734.2747	376031.7726	313983.8666	484706.1366	450942.0621	474913.1479	475910.1207	456065.9023	476361.6625	463585.9424	470460.6936	463481.0246	484996.8938	451511.1199	475934.9644	455055.2535	467242.1503	482541.811	455936.983	481102.3674	420791.1815	239309.9332	361970.2999	475076.8575	459617.7267	482684.5227	299726.0102	400263.7448	448453.9573	486906.9912	363917.0181	370532.5307	365555.5132	457806.2426	396930.3558	399918.6415	305582.9896	259266.0553	236632.2749	236481.6527	246038.6893	262765.5266	270840.3618	183222.3901	226438.2297	330367.3022	332627.4651	418015.8658	418915.466	417006.2292	418968.5978	417867.892	420600.6897	420465.8537	426458.4546	421245.1606	419982.0225	412151.8855	419522.1082	388519.508	396828.9345	387394.8068	390241.1045	421945.9669	426293.9551	409420.6341	438643.4564	443222.6806	443664.1698	446628.3769	452774.5945	452702.8528	455326.086	457607.3741	385527.7026	412280.8427	406312.1481	423046.2651	429571.4306	392579.3203	412964.8429	414794.9544	393072.9914	388586.6887	413463.9321	420215.2837	441004.0035	416517.0183	392281.8888	393287.4831	364520.1183	369999.8967	347180.4133	352421.5086	464389.979	465015.3563	395104.8465	395358.5222	419633.4649
5	28172.52971	24313.0908	10430.33834	15518.68943	0	8348.616829	13388.60624	20236.5409	23345.55356	22460.30375	36769.66671	51123.11676	27896.57145	54402.9066	56517.5471	65462.20919	74779.96213	76842.70426	74427.43984	57183.9175	65346.71078	59440.23744	80094.00156	99692.6324	131081.7656	88967.78543	88556.29291	85764.23982	97706.02579	99472.08967	108174.4224	109300.1884	131143.4134	48871.41548	58786.48376	45823.91014	61643.78644	75511.33173	80925.48815	106004.8473	87779.34229	90194.84777	93760.94567	96676.51053	87153.80311	106811.2656	103905.3345	115141.9753	117398.9101	117108.5338	118744.7083	123436.8898	137724.7677	69070.07206	58614.96768	46587.57974	38434.52458	32309.4323	78205.69796	70625.41673	70149.75392	67944.79536	62695.09841	56312.39002	38281.91336	56079.83033	60794.27763	56506.90253	27579.49576	16032.01199	42153.2621	40231.34561	37391.47612	61045.64358	75592.83525	80309.83287	52945.61744	37383.6722	37298.14201	70991.52607	61645.65281	90212.5707	105661.2366	104284.9279	120328.5005	110967.0024	104723.1045	123819.9889	142764.5053	134716.0102	312566.2428	270480.8762	284241.9663	231094.9819	272515.1525	261246.6621	239858.5068	280460.2446	243680.8697	299392.5929	272285.049	352817.1942	336665.4788	377281.0268	365562.6478	74298.85986	77571.30189	70482.14394	66560.03426	58978.66583	180725.3806	129439.3937	149386.2687	127436.3346	143029.4741	129453.5674	271193.5929	274733.8201	170992.5389	174615.6655	183056.413	167014.6336	189410.9242	171718.2457	217991.2764	229652.1186	125405.6536	113376.9208	81218.69953	42252.54292	84567.59603	92162.74086	149128.5123	11214.14335	22386.55699	60265.63573	143103.425	134121.8308	397244.3789	373705.4693	321284.2581	343690.0611	394824.0463	331685.1385	325991.0503	344037.2959	346326.8918	282406.1909	299306.2733	387344.8911	374928.3406	404945.3317	380963.5501	387065.0291	389870.3052	328298.1204	498082.797	464215.9587	488362.548	489240.4054	469384.6548	489775.3418	476997.5111	483914.2191	477044.6131	498456.6008	464818.4387	489527.5004	468374.5409	480739.0242	495900.7315	469355.7851	494567.9895	434532.9979	251982.8037	375643.1935	488233.7691	471499.2709	495627.2236	312937.8054	413675.7426	461280.018	500226.7595	377012.9845	383715.2825	379259.1829	469428.8315	412449.0402	415436.1172	320542.1317	273325.6123	249737.7785	249492.9064	255599.8777	272742.8273	280946.6167	193500.952	234093.0746	345877.7439	348132.6409	412361.6825	412461.4442	410715.7989	412049.298	410714.572	413252.6501	413104.8658	418771.8164	413363.5228	411655.4509	402560.659	409598.4471	378531.4414	386582.0836	376859.1244	379086.2877	413457.5803	417260.2759	400319.7267	429126.8683	457493.502	457880.0819	460914.6029	467067.5759	466944.8591	469709.065	471793.6519	370086.9534	396799.6939	390907.3424	407727.6114	414376.5684	377170.2839	397490.8913	399322.3393	377808.2395	373329.5794	398029.5569	404901.9122	425946.4751	401403.0624	376893.7253	377897.7838	349314.7652	354770.7798	331758.8573	336977.8107	449646.0714	450282.9533	380320.3704	380553.2249	404376.5469
6	36519.51509	32608.61806	18460.41902	19409.37348	8348.616829	0	6863.717034	12172.40804	16922.09509	14361.05959	28581.52683	42875.44613	23358.00548	46163.84338	48292.74566	57588.49133	66669.28342	68539.1408	66082.84607	48842.40993	57226.41685	51389.45629	72056.33	91693.31612	123020.1495	80620.13092	80214.63544	77445.23262	89379.07401	91123.8084	99849.47289	101019.6161	122824.3404	44233.01313	53861.21395	39085.98733	54689.20953	68830.83636	74293.94912	98673.46275	79665.19742	82392.65396	85797.20928	88812.75231	79553.30295	98532.44459	95693.14808	106918.742	109347.4885	109273.1651	110494.5077	115173.1588	129443.0973	64835.4643	54974.6055	43816.21911	35414.28205	29883.59885	81212.44859	72816.31907	68916.85573	68348.40637	63578.30433	61969.51382	40322.8922	57769.05602	64269.19405	60582.18533	34482.28806	21475.2924	49801.97141	46519.63092	44922.49988	68799.86035	83210.14458	87844.58238	61294.07374	45678.52825	45504.97588	79338.32572	69896.95835	97869.75756	113890.9339	112161.9314	128514.4919	119295.2564	112995.5862	132158.6728	151080.2989	143060.6435	318096.9661	275551.1777	288919.4094	234642.5794	275757.4515	263506.3487	239664.9768	280637.0986	242373.5448	297495.0654	270242.6098	349250.2505	332595.1969	372992.0612	361197.0636	69991.66173	74504.32737	72943.82812	69167.66069	66790.88031	188264.9498	137196.0193	156121.2501	134231.7985	148831.6507	135221.9444	279217.4987	282743.8949	177404.8137	180850.9055	186110.736	168428.9634	187670.9253	169030.4273	213431.7975	224119.9265	128772.165	110645.481	84789.86785	46282.46616	80507.49794	85051.48226	141235.0616	14058.59028	14045.67974	52127.37039	135107.637	125945.134	395589.1654	371904.9037	320335.1975	342744.9258	393480.0697	329748.9863	323935.3414	342311.9813	344720.4951	280880.9153	297321.4494	386262.759	373607.1995	403393.3751	379330.4283	386090.2004	388279.4533	327328.5068	495958.3646	461998.1606	486315.1798	487071.559	467209.9107	487690.8536	474914.4189	481872.3356	475120.0977	496417.2072	462633.6478	487630.4737	466200.6321	478743.0994	493758.9162	467282.3186	492535.7501	432815.8923	249331.219	373872.9385	485894.84	468081.7575	493084.808	310727.7902	411613.9782	458641.7569	498044.4453	374655.7934	381438.1068	377521.1101	465820.1367	414653.8574	417745.1088	320613.0673	272065.4862	247479.8388	247147.0054	250809.5717	268172.2708	276444.4454	189212.3149	228374.9043	347847.2999	350029.2571	419213.8541	419036.1559	417350.0414	418449.5153	417023.5018	419482.4596	419329.4443	424859.1145	419368.7238	417462.3119	407740.8393	414592.6211	383501.4404	391398.9197	381506.4903	383335.2151	419188.7355	422725.5028	405757.0275	434337.8474	456413.7564	456727.5486	459854.5602	466014.9292	465824.109	468779.5683	470598.6215	367223.7588	394179.4645	387873.0587	404379.2139	410687.4992	374156.3135	394818.8848	396640.9112	374304.4699	369805.3367	395129.3799	401537.3374	421955.1591	397530.622	373793.5189	374803.5074	345659.0346	351174.5688	328809.5641	334136.7113	445118.6186	445738.5284	375857.4351	376122.4755	400848.0109
7	40757.77555	36286.22756	21897.31876	18526.38007	13388.60624	6863.717034	0	7923.299878	10198.17012	14179.23212	26987.43835	40655.76721	16596.36818	41774.75437	43831.35665	52209.65084	61778.39262	64408.93181	62810.04066	45747.46067	55414.83196	49878.72436	70420.37046	90084.24658	121138.7965	76999.86399	76952.41954	74476.99582	85391.19473	87517.34918	96759.97557	98271.31875	118722.0317	37385.79164	46997.66206	32597.75152	48346.27735	62343.10581	67785.76083	92625.77558	74764.56531	76880.69963	80555.01601	83393.49303	73776.64525	94196.97919	91074.67477	102330.0631	104271.4514	103802.197	106010.8821	110746.0354	125093.7773	58009.25206	48255.26894	37379.87926	28963.62258	23756.65034	77677.18046	68746.26418	62935.54953	63185.82096	58731.58933	60982.80549	36605.22381	53495.63141	61241.49991	58100.18758	35499.07228	21711.91759	51598.36534	46474.53157	46590.17046	70614.56414	84679.2026	89141.95665	65256.85864	49189.50816	48646.02088	83384.71006	73041.80902	99353.12238	116818.2399	114061.0082	131246.5519	122785.5233	117566.3843	136279.9586	154429.3801	146743.5099	324877.2504	282388.6627	295780.012	241457.3818	282531.9528	270096.5462	245427.6205	286545.2499	247590.5883	302356.2673	275027.6292	352966.3416	335917.1595	376117.4272	364260.0995	63155.0916	67878.34523	69064.17363	65424.48735	68736.99436	189358.0258	138781.2781	155997.4785	134233.4608	147582.0616	133964.7047	281325.9712	284812.9574	176827.1685	180050.4075	192866.6029	174817.8303	192683.2722	173480.5245	216402.1337	226139.5679	135579.7671	115170.1704	91628.31796	53145.97305	84194.08839	85330.50019	139796.2601	13383.00555	12176.88353	47349.3707	133402.6797	123652.5836	389241.5744	365513.553	314247.7595	336655.2528	387237.2741	323320.7628	317472.5517	335947.4739	338394.1767	274591.5503	290882.8864	380115.275	367374.5903	397078.8181	372991.5379	379983.171	381953.4889	321231.9234	489463.4278	455479.3686	479842.3645	480564.8111	460702.5351	481207.4688	468432.0752	475401.3097	468683.5444	489946.1627	456123.7681	481201.4018	459693.5371	472285.4434	487259.2752	460803.0963	486066.9386	426445.5043	242720.9172	367490.8437	479342.9842	461309.9079	486482.2244	304222.9137	405141.5209	452018.1452	491533.5163	368105.5692	374908.4051	371148.7777	459021.9696	410173.0274	413331.5936	314963.1173	265871.1626	240971.0372	240614.3533	243947.4593	261308.8967	269582.0417	182359.5894	221607.3167	343232.2855	345368.0202	425564.48	425520.5135	423808.1142	425003.9765	423610.8506	426096.447	425945.1255	431516.839	426049.1357	424191.2014	414570.039	421438.3025	390348.5581	398255.0287	388368.3871	390195.2844	425933.8728	429518.3993	412553.886	441164.0939	450260.2252	450547.2693	453708.0535	459870.6711	459654.71	462681.5655	464401.8705	371445.4953	398559.1482	391970.183	408245.0491	414292.8637	378271.1981	399163.8485	400979.1486	378061.3578	373547.9214	399318.7012	405391.8254	425316.748	400994.13	377847.3477	378861.3033	349307.9451	354867.6407	332983.0057	338383.186	448018.5469	448623.2283	378831.2488	379124.415	404579.3638
8	48220.29182	43941.03047	29547.74491	26190.47044	20236.5409	12172.40804	7923.299878	0	8530.239632	8687.790594	19402.78813	32791.04767	17255.75367	34210.46524	36309.26842	45420.10607	54551.46669	56752.93223	54923.40543	37832.71145	47597.75337	42151.00852	62619.73369	82271.66066	113265.9059	69187.22079	69070.471	66563.24969	77693.57787	79706.03406	88861.48008	90349.83826	111079.3589	35977.27549	44884.7518	27981.19353	43156.0316	57495.34535	62982.71136	86723.28718	67550.67791	70232.84988	73627.72514	76642.76408	67465.15707	86649.38091	83678.62402	94920.01624	97201.28428	97105.39333	98542.93652	103249.5707	117561.7916	56579.83985	47796.96514	38409.39383	30237.3746	26279.5587	83045.60033	73608.98152	64818.23134	66636.79424	62703.81899	68209.38043	42229.76861	58266.91663	67172.81758	64475.86344	43379.94147	29555.23939	59518.5705	54109.9172	54507.48675	78530.69381	92563.22495	97002.39434	72865.00724	56919.43246	56459.72659	90974.51142	80875.40118	107233.7063	124698.5267	121974.9538	139149.4759	130563.231	124927.8903	143857.8891	162244.5137	154474.5239	328845.6021	285895.9283	298877.8521	243476.7347	284213.5415	270844.413	243922.2842	285325.3902	245072.1859	299241.3064	271814.3666	348351.5599	330886.7451	370878.9361	358964.3402	61549.15694	67685.30475	74133.24624	70662.60763	76658.263	197155.9743	146665.2799	163448.1502	141743.1366	154508.6018	140900.4877	289244.3417	292729.4855	184075.9304	187191.1768	194482.2944	174939.6077	189885.3888	169891.2526	211085.2339	219998.4758	137640.0581	111814.2514	94104.76298	56474.86244	79923.61379	78236.6222	131997.3878	21203.38375	5447.898129	40029.91138	125554.244	115737.8982	389591.1496	365733.4362	315338.1283	337730.9277	387892.899	323435.2063	317472.0622	336261.8456	338824.1955	275159.3095	290976.8014	381029.1981	368064.4148	397525.6282	373372.2418	381000.6864	382370.5001	322296.4358	489304.9195	455239.8418	479763.8753	480365.0456	460504.0694	481091.5713	468322.1478	475329.8529	468731.0305	489872.1138	455917.0066	481271.5473	459496.2876	472260.7777	487084.183	460705.6117	486001.321	426715.3914	242190.576	367739.5197	478973.3801	459843.1072	485905.2944	304078.2655	405079.8218	451356.1609	491316.5861	367767.1972	374646.8033	371427.054	457355.8535	414072.3548	417318.6915	317019.0175	266709.522	240846.4686	240400.6326	241109.1892	258702.759	267045.4907	180161.9767	217710.8434	346969.9721	349040.886	430979.4584	430613.3771	428969.5521	429898.4559	428402.81	430799.5932	430642.4626	436061.019	430503.7656	428429.6303	418141.6547	424813.336	393707.2071	401452.4165	391394.338	392814.2144	430089.978	433388.3096	416397.8233	444761.8377	451140.8546	451357.4953	454606.2099	460773.3827	460491.8301	463701.5219	465165.2669	367425.154	394734.1781	387789.2015	403785.0125	409539.4931	374115.8323	395293.3644	397099.4409	373484.8549	368956.599	395249.7274	400919.3917	420303.3701	396092.1415	373617.6802	374636.1438	344619.8425	350226.6001	328915.2213	334405.3082	442550.7805	443141.3044	373446.7365	373766.4274	399967.2579
9	49622.82698	44771.25803	30673.99325	23753.59068	23345.55356	16922.09509	10198.17012	8530.239632	0	17096.14894	25129.88139	36754.15301	8780.604561	34426.52771	36317.52884	43248.56005	53379.76333	57031.76584	56685.07485	40279.4104	51612.57363	46693.60516	66573.34492	86033.64897	116484.3014	70207.6706	70664.31415	68634.55704	78028.55437	80660.13792	90554.02191	92530.69639	111059.8787	27963.94161	37263.86944	22479.36741	38306.91125	52192.94277	57623.81966	82779.09087	66260.98638	67619.13002	71598.75593	74218.53724	64228.74343	86324.89719	82851.56503	94101.78427	95441.83609	94522.40312	97902.78595	102694.2381	117100.3692	48649.3763	39495.77056	29879.17735	21726.45248	18094.89533	75878.17493	66110.17858	56308.25205	58458.32144	54753.01846	63532.64385	35647.12266	50791.92009	60604.86534	58441.56076	41417.06889	27747.96758	57902.33267	50692.92749	52863.05764	76648.07227	90154.56852	94366.08702	73632.20612	57301.79952	56413.45894	91736.96572	80537.28483	104735.466	123842.455	119877.3142	137997.9333	130420.6844	126329.0916	144558.2844	161836.2702	154535.7059	335019.0444	292436.6787	305715.1103	250960.1481	291870.5483	278888.0525	252437.5591	293818.572	253580.6657	307670.2888	280227.0346	356296.5503	338612.7377	378470.0521	366519.2883	53709.63453	59351.95496	66774.88425	63447.7796	74945.94587	193913.3687	144107.3163	158975.4541	137469.3234	148956.1914	135385.4477	287084.2751	290518.4013	179095.8994	181986.4296	202158.2342	183167.2388	198369.8401	178236.2043	218662.9155	226897.6109	145078.5737	120230.1914	101287.9822	63069.10707	88125.87245	84101.5258	135685.5858	19843.55779	13616.62561	39289.59135	128941.2707	118409.1638	381203.6958	357371.9664	306839.5443	329234.3206	379451.0448	315095.2373	309158.9857	327879.3952	330419.386	266727.147	282639.6362	372551.2877	359616.7227	389119.7662	364978.1301	372510.9737	373969.7414	313800.5348	481039.0021	446995.1386	471476.6759	472110.0749	452248.1824	472814.1313	460042.799	467040.7299	460412.1896	481584.0308	447663.2561	472947.6116	451240.0384	463959.7225	478822.6759	452422.8052	477710.9793	418345.3419	234019.6619	359371.9766	470766.8204	452043.9271	477763.3758	295801.0229	396786.0256	443241.2736	483066.6264	359547.3435	366405.2919	363053.4427	449648.7745	405899.1132	409177.2438	308495.4615	258237.2006	232558.7334	232136.5335	234052.4576	251498.8288	259799.4484	172705.2458	211453.5066	338746.7787	340796.7411	435685.1979	435694.2101	433973.2198	435195.0828	433806.7833	436294.3617	436143.1015	441713.4688	436242.3696	434368.7745	424638.2468	431458.4771	400363.4637	408225.0836	398285.3168	399968.0002	436102.8332	439646.5468	422677.1865	451238.8122	442668.4527	442894.3797	446131.6602	452298.366	452025.2461	455212.9377	456708.9535	375613.2611	402984.6839	395916.9788	411796.0229	417408.9314	382254.4483	403529.4984	405332.5043	381445.2672	376910.4673	403418.5107	408925.1037	428028.2432	403883.1785	381727.7559	382747.8993	352529.4533	358158.6787	337090.1026	342610.8579	449974.849	450554.9262	380938.8034	381276.8926	407908.1239
